[0, 1, 2, 3, 4, 5, 6, 7] : 111.58412
[4, 5, 2, 1, 3, 0, 7, 6] : 125.54337
[4, 5, 2, 1, 3, 6, 0, 7] : 125.471275
[4, 5, 2, 1, 3, 7, 0, 6] : 126.97377
[4, 5, 2, 1, 6, 0, 3, 7] : 127.62796
[4, 5, 2, 1, 6, 3, 0, 7] : 140.36963
[4, 5, 2, 1, 7, 0, 3, 6] : 141.61632
[4, 5, 2, 1, 7, 3, 0, 6] : 128.87465
[4, 5, 2, 3, 0, 1, 6, 7] : 126.94449
[4, 5, 2, 3, 0, 1, 7, 6] : 128.19118
[4, 5, 2, 3, 0, 6, 1, 7] : 133.1542
[4, 5, 2, 3, 0, 7, 1, 6] : 147.39836
[4, 5, 2, 3, 1, 0, 6, 7] : 112.046135
[4, 5, 2, 3, 1, 0, 7, 6] : 126.2903
[4, 5, 2, 3, 1, 6, 0, 7] : 131.25333
[4, 5, 2, 3, 1, 7, 0, 6] : 132.50002
[4, 5, 2, 3, 6, 0, 1, 7] : 128.11908
[4, 5, 2, 3, 6, 1, 0, 7] : 141.11655
[4, 5, 2, 3, 7, 0, 1, 6] : 142.61905
[4, 5, 2, 3, 7, 1, 0, 6] : 129.62157
[4, 5, 2, 6, 0, 1, 3, 7] : 128.04924
[4, 5, 2, 6, 0, 3, 1, 7] : 132.82855
[4, 5, 2, 6, 1, 0, 3, 7] : 142.9476
[4, 5, 2, 6, 1, 3, 0, 7] : 145.82603
[4, 5, 2, 6, 3, 0, 1, 7] : 142.69179
[4, 5, 2, 6, 3, 1, 0, 7] : 140.79091
[4, 5, 2, 7, 0, 1, 3, 6] : 134.87828
[4, 5, 2, 7, 0, 3, 1, 6] : 139.9134
[4, 5, 2, 7, 1, 0, 3, 6] : 136.77916
[4, 5, 2, 7, 1, 3, 0, 6] : 126.91593
[4, 5, 2, 7, 3, 0, 1, 6] : 137.03496
[4, 5, 2, 7, 3, 1, 0, 6] : 122.13661
[4, 5, 3, 0, 1, 2, 6, 7] : 120.106674
[4, 5, 3, 0, 1, 2, 7, 6] : 114.194046
[4, 5, 3, 0, 1, 6, 2, 7] : 134.47672
[4, 5, 3, 0, 1, 7, 2, 6] : 135.72339
[4, 5, 3, 0, 2, 1, 6, 7] : 125.76382
[4, 5, 3, 0, 2, 1, 7, 6] : 127.01051
[4, 5, 3, 0, 2, 6, 1, 7] : 147.29317
[4, 5, 3, 0, 2, 7, 1, 6] : 141.38054
[4, 5, 3, 0, 6, 1, 2, 7] : 119.15708
[4, 5, 3, 0, 6, 2, 1, 7] : 126.31639
[4, 5, 3, 0, 7, 1, 2, 6] : 140.56055
[4, 5, 3, 0, 7, 2, 1, 6] : 133.40125
[4, 5, 3, 1, 0, 2, 6, 7] : 126.185104
[4, 5, 3, 1, 0, 2, 7, 6] : 120.27248
[4, 5, 3, 1, 0, 6, 2, 7] : 119.578354
[4, 5, 3, 1, 0, 7, 2, 6] : 133.82251
[4, 5, 3, 1, 2, 0, 6, 7] : 110.86547
[4, 5, 3, 1, 2, 0, 7, 6] : 125.109634
[4, 5, 3, 1, 2, 6, 0, 7] : 124.415504
[4, 5, 3, 1, 2, 7, 0, 6] : 118.502884
[4, 5, 3, 1, 6, 0, 2, 7] : 125.23551
[4, 5, 3, 1, 6, 2, 0, 7] : 145.39229
[4, 5, 3, 1, 7, 0, 2, 6] : 146.63898
[4, 5, 3, 1, 7, 2, 0, 6] : 126.482185
[4, 5, 3, 2, 0, 1, 6, 7] : 126.51074
[4, 5, 3, 2, 0, 1, 7, 6] : 127.75743
[4, 5, 3, 2, 0, 6, 1, 7] : 132.72046
[4, 5, 3, 2, 0, 7, 1, 6] : 146.96461
[4, 5, 3, 2, 1, 0, 6, 7] : 105.533966
[4, 5, 3, 2, 1, 0, 7, 6] : 119.77813
[4, 5, 3, 2, 1, 6, 0, 7] : 124.74115
[4, 5, 3, 2, 1, 7, 0, 6] : 125.98785
[4, 5, 3, 2, 6, 0, 1, 7] : 127.06331
[4, 5, 3, 2, 6, 1, 0, 7] : 140.06079
[4, 5, 3, 2, 7, 0, 1, 6] : 134.14816
[4, 5, 3, 2, 7, 1, 0, 6] : 121.15068
[4, 5, 3, 6, 0, 1, 2, 7] : 114.121956
[4, 5, 3, 6, 0, 2, 1, 7] : 126.938416
[4, 5, 3, 6, 1, 0, 2, 7] : 135.09872
[4, 5, 3, 6, 1, 2, 0, 7] : 139.93588
[4, 5, 3, 6, 2, 0, 1, 7] : 142.25806
[4, 5, 3, 6, 2, 1, 0, 7] : 134.27875
[4, 5, 3, 7, 0, 1, 2, 6] : 135.78123
[4, 5, 3, 7, 0, 2, 1, 6] : 141.43839
[4, 5, 3, 7, 1, 0, 2, 6] : 143.76054
[4, 5, 3, 7, 1, 2, 0, 6] : 128.4409
[4, 5, 3, 7, 2, 0, 1, 6] : 136.60123
[4, 5, 3, 7, 2, 1, 0, 6] : 115.62445
[4, 5, 6, 0, 1, 2, 3, 7] : 105.79433
[4, 5, 6, 0, 1, 3, 2, 7] : 103.83561
[4, 5, 6, 0, 2, 1, 3, 7] : 111.12583
[4, 5, 6, 0, 2, 3, 1, 7] : 116.65207
[4, 5, 6, 0, 3, 1, 2, 7] : 103.088684
[4, 5, 6, 0, 3, 2, 1, 7] : 110.57365
[4, 5, 6, 1, 0, 2, 3, 7] : 126.77111
[4, 5, 6, 1, 0, 3, 2, 7] : 118.73396
[4, 5, 6, 1, 2, 0, 3, 7] : 126.024185
[4, 5, 6, 1, 2, 3, 0, 7] : 123.57111
[4, 5, 6, 1, 3, 0, 2, 7] : 124.06547
[4, 5, 6, 1, 3, 2, 0, 7] : 129.64955
[4, 5, 6, 2, 0, 1, 3, 7] : 126.44546
[4, 5, 6, 2, 0, 3, 1, 7] : 131.22478
[4, 5, 6, 2, 1, 0, 3, 7] : 120.367035
[4, 5, 6, 2, 1, 3, 0, 7] : 123.245476
[4, 5, 6, 2, 3, 0, 1, 7] : 125.89327
[4, 5, 6, 2, 3, 1, 0, 7] : 123.99239
[4, 5, 6, 3, 0, 1, 2, 7] : 112.95192
[4, 5, 6, 3, 0, 2, 1, 7] : 125.76838
[4, 5, 6, 3, 1, 0, 2, 7] : 119.03034
[4, 5, 6, 3, 1, 2, 0, 7] : 123.86749
[4, 5, 6, 3, 2, 0, 1, 7] : 126.5153
[4, 5, 6, 3, 2, 1, 0, 7] : 118.535995
[4, 5, 7, 0, 1, 2, 3, 6] : 130.36783
[4, 5, 7, 0, 1, 3, 2, 6] : 135.82422
[4, 5, 7, 0, 2, 1, 3, 6] : 135.69933
[4, 5, 7, 0, 2, 3, 1, 6] : 141.48137
[4, 5, 7, 0, 3, 1, 2, 6] : 135.0773
[4, 5, 7, 0, 3, 2, 1, 6] : 135.40295
[4, 5, 7, 1, 0, 2, 3, 6] : 138.34712
[4, 5, 7, 1, 0, 3, 2, 6] : 137.7251
[4, 5, 7, 1, 2, 0, 3, 6] : 137.6002
[4, 5, 7, 1, 2, 3, 0, 6] : 122.40547
[4, 5, 7, 1, 3, 0, 2, 6] : 143.05661
[4, 5, 7, 1, 3, 2, 0, 6] : 128.48389
[4, 5, 7, 2, 0, 1, 3, 6] : 130.86217
[4, 5, 7, 2, 0, 3, 1, 6] : 135.8973
[4, 5, 7, 2, 1, 0, 3, 6] : 124.783745
[4, 5, 7, 2, 1, 3, 0, 6] : 114.92052
[4, 5, 7, 2, 3, 0, 1, 6] : 130.56578
[4, 5, 7, 2, 3, 1, 0, 6] : 115.667435
[4, 5, 7, 3, 0, 1, 2, 6] : 132.19887
[4, 5, 7, 3, 0, 2, 1, 6] : 137.85602
[4, 5, 7, 3, 1, 0, 2, 6] : 138.2773
[4, 5, 7, 3, 1, 2, 0, 6] : 122.957664
[4, 5, 7, 3, 2, 0, 1, 6] : 138.60294
[4, 5, 7, 3, 2, 1, 0, 6] : 117.62616
[4, 6, 0, 1, 2, 3, 5, 7] : 112.991325
[4, 6, 0, 1, 2, 3, 7, 5] : 117.62616
[4, 6, 0, 1, 2, 5, 3, 7] : 119.4605
[4, 6, 0, 1, 2, 7, 3, 5] : 115.624435
[4, 6, 0, 1, 3, 2, 5, 7] : 119.503494
[4, 6, 0, 1, 3, 2, 7, 5] : 115.667435
[4, 6, 0, 1, 3, 5, 2, 7] : 117.501785
[4, 6, 0, 1, 3, 7, 2, 5] : 122.13661
[4, 6, 0, 1, 5, 2, 3, 7] : 124.077034
[4, 6, 0, 1, 5, 3, 2, 7] : 115.60615
[4, 6, 0, 1, 7, 2, 3, 5] : 121.15068
[4, 6, 0, 1, 7, 3, 2, 5] : 129.62157
[4, 6, 0, 2, 1, 3, 5, 7] : 118.32283
[4, 6, 0, 2, 1, 3, 7, 5] : 122.95766
[4, 6, 0, 2, 1, 5, 3, 7] : 122.89637
[4, 6, 0, 2, 1, 7, 3, 5] : 128.4409
[4, 6, 0, 2, 3, 1, 5, 7] : 122.93937
[4, 6, 0, 2, 3, 1, 7, 5] : 128.4839
[4, 6, 0, 2, 3, 5, 1, 7] : 128.4226
[4, 6, 0, 2, 3, 7, 1, 5] : 133.05745
[4, 6, 0, 2, 5, 1, 3, 7] : 129.40854
[4, 6, 0, 2, 5, 3, 1, 7] : 130.31824
[4, 6, 0, 2, 7, 1, 3, 5] : 126.48219
[4, 6, 0, 2, 7, 3, 1, 5] : 125.57248
[4, 6, 0, 3, 1, 2, 5, 7] : 118.75658
[4, 6, 0, 3, 1, 2, 7, 5] : 114.92052
[4, 6, 0, 3, 1, 5, 2, 7] : 121.37139
[4, 6, 0, 3, 1, 7, 2, 5] : 126.91594
[4, 6, 0, 3, 2, 1, 5, 7] : 116.86094
[4, 6, 0, 3, 2, 1, 7, 5] : 122.40547
[4, 6, 0, 3, 2, 5, 1, 7] : 128.85635
[4, 6, 0, 3, 2, 7, 1, 5] : 125.020294
[4, 6, 0, 3, 5, 1, 2, 7] : 114.85923
[4, 6, 0, 3, 5, 2, 1, 7] : 124.23982
[4, 6, 0, 3, 7, 1, 2, 5] : 128.87465
[4, 6, 0, 3, 7, 2, 1, 5] : 119.494064
[4, 6, 0, 5, 1, 2, 3, 7] : 108.75437
[4, 6, 0, 5, 1, 3, 2, 7] : 106.79566
[4, 6, 0, 5, 2, 1, 3, 7] : 110.65002
[4, 6, 0, 5, 2, 3, 1, 7] : 116.176254
[4, 6, 0, 5, 3, 1, 2, 7] : 102.17913
[4, 6, 0, 5, 3, 2, 1, 7] : 109.664085
[4, 6, 0, 7, 1, 2, 3, 5] : 125.98784
[4, 6, 0, 7, 1, 3, 2, 5] : 132.50002
[4, 6, 0, 7, 2, 1, 3, 5] : 118.502884
[4, 6, 0, 7, 2, 3, 1, 5] : 123.119415
[4, 6, 0, 7, 3, 1, 2, 5] : 126.97377
[4, 6, 0, 7, 3, 2, 1, 5] : 125.07814
[4, 6, 1, 0, 2, 3, 5, 7] : 133.96811
[4, 6, 1, 0, 2, 3, 7, 5] : 138.60294
[4, 6, 1, 0, 2, 5, 3, 7] : 140.43729
[4, 6, 1, 0, 2, 7, 3, 5] : 136.60123
[4, 6, 1, 0, 3, 2, 5, 7] : 134.40186
[4, 6, 1, 0, 3, 2, 7, 5] : 130.5658
[4, 6, 1, 0, 3, 5, 2, 7] : 132.40015
[4, 6, 1, 0, 3, 7, 2, 5] : 137.03497
[4, 6, 1, 0, 5, 2, 3, 7] : 126.29529
[4, 6, 1, 0, 5, 3, 2, 7] : 117.8244
[4, 6, 1, 0, 7, 2, 3, 5] : 134.14816
[4, 6, 1, 0, 7, 3, 2, 5] : 142.61905
[4, 6, 1, 2, 0, 3, 5, 7] : 133.22119
[4, 6, 1, 2, 0, 3, 7, 5] : 137.85602
[4, 6, 1, 2, 0, 5, 3, 7] : 125.114624
[4, 6, 1, 2, 0, 7, 3, 5] : 141.43839
[4, 6, 1, 2, 3, 0, 5, 7] : 119.07919
[4, 6, 1, 2, 3, 0, 7, 5] : 135.40295
[4, 6, 1, 2, 3, 5, 0, 7] : 122.66156
[4, 6, 1, 2, 3, 7, 0, 5] : 127.29639
[4, 6, 1, 2, 5, 0, 3, 7] : 125.54837
[4, 6, 1, 2, 5, 3, 0, 7] : 137.2373
[4, 6, 1, 2, 7, 0, 3, 5] : 133.40123
[4, 6, 1, 2, 7, 3, 0, 5] : 121.71231
[4, 6, 1, 3, 0, 2, 5, 7] : 139.73337
[4, 6, 1, 3, 0, 2, 7, 5] : 135.89731
[4, 6, 1, 3, 0, 5, 2, 7] : 123.58965
[4, 6, 1, 3, 0, 7, 2, 5] : 139.91342
[4, 6, 1, 3, 2, 0, 5, 7] : 125.157616
[4, 6, 1, 3, 2, 0, 7, 5] : 141.48137
[4, 6, 1, 3, 2, 5, 0, 7] : 129.17374
[4, 6, 1, 3, 2, 7, 0, 5] : 125.33768
[4, 6, 1, 3, 5, 0, 2, 7] : 123.15591
[4, 6, 1, 3, 5, 2, 0, 7] : 143.31572
[4, 6, 1, 3, 7, 0, 2, 5] : 147.95056
[4, 6, 1, 3, 7, 2, 0, 5] : 127.79074
[4, 6, 1, 5, 0, 2, 3, 7] : 129.73117
[4, 6, 1, 5, 0, 3, 2, 7] : 121.694016
[4, 6, 1, 5, 2, 0, 3, 7] : 144.3069
[4, 6, 1, 5, 2, 3, 0, 7] : 141.85382
[4, 6, 1, 5, 3, 0, 2, 7] : 135.836
[4, 6, 1, 5, 3, 2, 0, 7] : 141.42009
[4, 6, 1, 7, 0, 2, 3, 5] : 146.96463
[4, 6, 1, 7, 0, 3, 2, 5] : 147.39838
[4, 6, 1, 7, 2, 0, 3, 5] : 141.38055
[4, 6, 1, 7, 2, 3, 0, 5] : 127.238556
[4, 6, 1, 7, 3, 0, 2, 5] : 149.85144
[4, 6, 1, 7, 3, 2, 0, 5] : 135.2757
[4, 6, 2, 0, 1, 3, 5, 7] : 133.64246
[4, 6, 2, 0, 1, 3, 7, 5] : 138.2773
[4, 6, 2, 0, 1, 5, 3, 7] : 138.216
[4, 6, 2, 0, 1, 7, 3, 5] : 143.76054
[4, 6, 2, 0, 3, 1, 5, 7] : 137.51208
[4, 6, 2, 0, 3, 1, 7, 5] : 143.05661
[4, 6, 2, 0, 3, 5, 1, 7] : 142.99532
[4, 6, 2, 0, 3, 7, 1, 5] : 147.63016
[4, 6, 2, 0, 5, 1, 3, 7] : 129.40552
[4, 6, 2, 0, 5, 3, 1, 7] : 130.31522
[4, 6, 2, 0, 7, 1, 3, 5] : 146.63898
[4, 6, 2, 0, 7, 3, 1, 5] : 145.72928
[4, 6, 2, 1, 0, 3, 5, 7] : 127.56403
[4, 6, 2, 1, 0, 3, 7, 5] : 132.19887
[4, 6, 2, 1, 0, 5, 3, 7] : 119.45747
[4, 6, 2, 1, 0, 7, 3, 5] : 135.78123
[4, 6, 2, 1, 3, 0, 5, 7] : 118.75355
[4, 6, 2, 1, 3, 0, 7, 5] : 135.0773
[4, 6, 2, 1, 3, 5, 0, 7] : 122.335915
[4, 6, 2, 1, 3, 7, 0, 5] : 126.97075
[4, 6, 2, 1, 5, 0, 3, 7] : 123.32708
[4, 6, 2, 1, 5, 3, 0, 7] : 135.016
[4, 6, 2, 1, 7, 0, 3, 5] : 140.56056
[4, 6, 2, 1, 7, 3, 0, 5] : 128.87163
[4, 6, 2, 3, 0, 1, 5, 7] : 132.18057
[4, 6, 2, 3, 0, 1, 7, 5] : 137.7251
[4, 6, 2, 3, 0, 5, 1, 7] : 128.85332
[4, 6, 2, 3, 0, 7, 1, 5] : 145.17708
[4, 6, 2, 3, 1, 0, 5, 7] : 119.500465
[4, 6, 2, 3, 1, 0, 7, 5] : 135.82422
[4, 6, 2, 3, 1, 5, 0, 7] : 126.95244
[4, 6, 2, 3, 1, 7, 0, 5] : 132.49698
[4, 6, 2, 3, 5, 0, 1, 7] : 124.98371
[4, 6, 2, 3, 5, 1, 0, 7] : 135.76294
[4, 6, 2, 3, 7, 0, 1, 5] : 140.39777
[4, 6, 2, 3, 7, 1, 0, 5] : 129.61855
[4, 6, 2, 5, 0, 1, 3, 7] : 125.96964
[4, 6, 2, 5, 0, 3, 1, 7] : 130.74896
[4, 6, 2, 5, 1, 0, 3, 7] : 138.64975
[4, 6, 2, 5, 1, 3, 0, 7] : 141.52818
[4, 6, 2, 5, 3, 0, 1, 7] : 139.55945
[4, 6, 2, 5, 3, 1, 0, 7] : 137.65857
[4, 6, 2, 7, 0, 1, 3, 5] : 133.82251
[4, 6, 2, 7, 0, 3, 1, 5] : 137.69212
[4, 6, 2, 7, 1, 0, 3, 5] : 135.72339
[4, 6, 2, 7, 1, 3, 0, 5] : 126.9129
[4, 6, 2, 7, 3, 0, 1, 5] : 134.81369
[4, 6, 2, 7, 3, 1, 0, 5] : 122.13359
[4, 6, 3, 0, 1, 2, 5, 7] : 128.61981
[4, 6, 3, 0, 1, 2, 7, 5] : 124.78375
[4, 6, 3, 0, 1, 5, 2, 7] : 131.23462
[4, 6, 3, 0, 1, 7, 2, 5] : 136.77916
[4, 6, 3, 0, 2, 1, 5, 7] : 132.05566
[4, 6, 3, 0, 2, 1, 7, 5] : 137.6002
[4, 6, 3, 0, 2, 5, 1, 7] : 144.05109
[4, 6, 3, 0, 2, 7, 1, 5] : 140.21503
[4, 6, 3, 0, 5, 1, 2, 7] : 115.911964
[4, 6, 3, 0, 5, 2, 1, 7] : 125.292564
[4, 6, 3, 0, 7, 1, 2, 5] : 141.61633
[4, 6, 3, 0, 7, 2, 1, 5] : 132.23573
[4, 6, 3, 1, 0, 2, 5, 7] : 134.69824
[4, 6, 3, 1, 0, 2, 7, 5] : 130.86218
[4, 6, 3, 1, 0, 5, 2, 7] : 118.55453
[4, 6, 3, 1, 0, 7, 2, 5] : 134.87828
[4, 6, 3, 1, 2, 0, 5, 7] : 119.37557
[4, 6, 3, 1, 2, 0, 7, 5] : 135.69933
[4, 6, 3, 1, 2, 5, 0, 7] : 123.39168
[4, 6, 3, 1, 2, 7, 0, 5] : 119.55562
[4, 6, 3, 1, 5, 0, 2, 7] : 121.990395
[4, 6, 3, 1, 5, 2, 0, 7] : 142.1502
[4, 6, 3, 1, 7, 0, 2, 5] : 147.69475
[4, 6, 3, 1, 7, 2, 0, 5] : 127.53494
[4, 6, 3, 2, 0, 1, 5, 7] : 132.80258
[4, 6, 3, 2, 0, 1, 7, 5] : 138.34714
[4, 6, 3, 2, 0, 5, 1, 7] : 129.47536
[4, 6, 3, 2, 0, 7, 1, 5] : 145.79912
[4, 6, 3, 2, 1, 0, 5, 7] : 114.04407
[4, 6, 3, 2, 1, 0, 7, 5] : 130.36783
[4, 6, 3, 2, 1, 5, 0, 7] : 121.49604
[4, 6, 3, 2, 1, 7, 0, 5] : 127.04059
[4, 6, 3, 2, 5, 0, 1, 7] : 126.03948
[4, 6, 3, 2, 5, 1, 0, 7] : 136.8187
[4, 6, 3, 2, 7, 0, 1, 5] : 132.98265
[4, 6, 3, 2, 7, 1, 0, 5] : 122.20343
[4, 6, 3, 5, 0, 1, 2, 7] : 112.04236
[4, 6, 3, 5, 0, 2, 1, 7] : 124.858826
[4, 6, 3, 5, 1, 0, 2, 7] : 130.80087
[4, 6, 3, 5, 1, 2, 0, 7] : 135.63803
[4, 6, 3, 5, 2, 0, 1, 7] : 140.18149
[4, 6, 3, 5, 2, 1, 0, 7] : 132.20218
[4, 6, 3, 7, 0, 1, 2, 5] : 136.837
[4, 6, 3, 7, 0, 2, 1, 5] : 140.27287
[4, 6, 3, 7, 1, 0, 2, 5] : 144.81631
[4, 6, 3, 7, 1, 2, 0, 5] : 129.49365
[4, 6, 3, 7, 2, 0, 1, 5] : 135.43571
[4, 6, 3, 7, 2, 1, 0, 5] : 116.677185
[4, 6, 5, 0, 1, 2, 3, 7] : 103.71473
[4, 6, 5, 0, 1, 3, 2, 7] : 101.75601
[4, 6, 5, 0, 2, 1, 3, 7] : 109.046234
[4, 6, 5, 0, 2, 3, 1, 7] : 114.57247
[4, 6, 5, 0, 3, 1, 2, 7] : 101.00909
[4, 6, 5, 0, 3, 2, 1, 7] : 108.49405
[4, 6, 5, 1, 0, 2, 3, 7] : 122.47324
[4, 6, 5, 1, 0, 3, 2, 7] : 114.436104
[4, 6, 5, 1, 2, 0, 3, 7] : 121.726326
[4, 6, 5, 1, 2, 3, 0, 7] : 119.27326
[4, 6, 5, 1, 3, 0, 2, 7] : 119.76762
[4, 6, 5, 1, 3, 2, 0, 7] : 125.351685
[4, 6, 5, 2, 0, 1, 3, 7] : 124.36889
[4, 6, 5, 2, 0, 3, 1, 7] : 129.14821
[4, 6, 5, 2, 1, 0, 3, 7] : 118.29046
[4, 6, 5, 2, 1, 3, 0, 7] : 121.1689
[4, 6, 5, 2, 3, 0, 1, 7] : 123.8167
[4, 6, 5, 2, 3, 1, 0, 7] : 121.915825
[4, 6, 5, 3, 0, 1, 2, 7] : 109.81958
[4, 6, 5, 3, 0, 2, 1, 7] : 122.63604
[4, 6, 5, 3, 1, 0, 2, 7] : 115.898
[4, 6, 5, 3, 1, 2, 0, 7] : 120.73515
[4, 6, 5, 3, 2, 0, 1, 7] : 123.38296
[4, 6, 5, 3, 2, 1, 0, 7] : 115.403656
[4, 6, 7, 0, 1, 2, 3, 5] : 119.77812
[4, 6, 7, 0, 1, 3, 2, 5] : 126.2903
[4, 6, 7, 0, 2, 1, 3, 5] : 125.109634
[4, 6, 7, 0, 2, 3, 1, 5] : 129.72617
[4, 6, 7, 0, 3, 1, 2, 5] : 125.54338
[4, 6, 7, 0, 3, 2, 1, 5] : 123.647736
[4, 6, 7, 1, 0, 2, 3, 5] : 127.75743
[4, 6, 7, 1, 0, 3, 2, 5] : 128.19118
[4, 6, 7, 1, 2, 0, 3, 5] : 127.01051
[4, 6, 7, 1, 2, 3, 0, 5] : 112.868515
[4, 6, 7, 1, 3, 0, 2, 5] : 133.52269
[4, 6, 7, 1, 3, 2, 0, 5] : 118.946945
[4, 6, 7, 2, 0, 1, 3, 5] : 120.27248
[4, 6, 7, 2, 0, 3, 1, 5] : 124.14209
[4, 6, 7, 2, 1, 0, 3, 5] : 114.194046
[4, 6, 7, 2, 1, 3, 0, 5] : 105.38356
[4, 6, 7, 2, 3, 0, 1, 5] : 118.81058
[4, 6, 7, 2, 3, 1, 0, 5] : 106.13048
[4, 6, 7, 3, 0, 1, 2, 5] : 122.66493
[4, 6, 7, 3, 0, 2, 1, 5] : 126.100815
[4, 6, 7, 3, 1, 0, 2, 5] : 128.74336
[4, 6, 7, 3, 1, 2, 0, 5] : 113.420715
[4, 6, 7, 3, 2, 0, 1, 5] : 126.84772
[4, 6, 7, 3, 2, 1, 0, 5] : 108.0892
[4, 7, 0, 1, 2, 3, 5, 6] : 115.403656
[4, 7, 0, 1, 2, 3, 6, 5] : 118.535995
[4, 7, 0, 1, 2, 5, 3, 6] : 132.20216
[4, 7, 0, 1, 2, 6, 3, 5] : 134.27873
[4, 7, 0, 1, 3, 2, 5, 6] : 121.915825
[4, 7, 0, 1, 3, 2, 6, 5] : 123.992386
[4, 7, 0, 1, 3, 5, 2, 6] : 137.65857
[4, 7, 0, 1, 3, 6, 2, 5] : 140.79091
[4, 7, 0, 1, 5, 2, 3, 6] : 136.8187
[4, 7, 0, 1, 5, 3, 2, 6] : 135.76292
[4, 7, 0, 1, 6, 2, 3, 5] : 140.06079
[4, 7, 0, 1, 6, 3, 2, 5] : 141.11655
[4, 7, 0, 2, 1, 3, 5, 6] : 120.73517
[4, 7, 0, 2, 1, 3, 6, 5] : 123.86751
[4, 7, 0, 2, 1, 5, 3, 6] : 135.63805
[4, 7, 0, 2, 1, 6, 3, 5] : 139.9359
[4, 7, 0, 2, 3, 1, 5, 6] : 125.35169
[4, 7, 0, 2, 3, 1, 6, 5] : 129.64955
[4, 7, 0, 2, 3, 5, 1, 6] : 141.42009
[4, 7, 0, 2, 3, 6, 1, 5] : 144.55243
[4, 7, 0, 2, 5, 1, 3, 6] : 142.1502
[4, 7, 0, 2, 5, 3, 1, 6] : 143.31572
[4, 7, 0, 2, 6, 1, 3, 5] : 145.3923
[4, 7, 0, 2, 6, 3, 1, 5] : 144.22678
[4, 7, 0, 3, 1, 2, 5, 6] : 121.16891
[4, 7, 0, 3, 1, 2, 6, 5] : 123.24547
[4, 7, 0, 3, 1, 5, 2, 6] : 141.52818
[4, 7, 0, 3, 1, 6, 2, 5] : 145.82603
[4, 7, 0, 3, 2, 1, 5, 6] : 119.27326
[4, 7, 0, 3, 2, 1, 6, 5] : 123.57112
[4, 7, 0, 3, 2, 5, 1, 6] : 141.85382
[4, 7, 0, 3, 2, 6, 1, 5] : 143.93039
[4, 7, 0, 3, 5, 1, 2, 6] : 135.016
[4, 7, 0, 3, 5, 2, 1, 6] : 137.23729
[4, 7, 0, 3, 6, 1, 2, 5] : 140.36963
[4, 7, 0, 3, 6, 2, 1, 5] : 138.14835
[4, 7, 0, 5, 1, 2, 3, 6] : 121.49605
[4, 7, 0, 5, 1, 3, 2, 6] : 126.952446
[4, 7, 0, 5, 2, 1, 3, 6] : 123.391685
[4, 7, 0, 5, 2, 3, 1, 6] : 129.17372
[4, 7, 0, 5, 3, 1, 2, 6] : 122.335915
[4, 7, 0, 5, 3, 2, 1, 6] : 122.66156
[4, 7, 0, 6, 1, 2, 3, 5] : 124.74115
[4, 7, 0, 6, 1, 3, 2, 5] : 131.25333
[4, 7, 0, 6, 2, 1, 3, 5] : 124.41551
[4, 7, 0, 6, 2, 3, 1, 5] : 129.03204
[4, 7, 0, 6, 3, 1, 2, 5] : 125.47128
[4, 7, 0, 6, 3, 2, 1, 5] : 123.57564
[4, 7, 1, 0, 2, 3, 5, 6] : 123.38296
[4, 7, 1, 0, 2, 3, 6, 5] : 126.51529
[4, 7, 1, 0, 2, 5, 3, 6] : 140.18147
[4, 7, 1, 0, 2, 6, 3, 5] : 142.25804
[4, 7, 1, 0, 3, 2, 5, 6] : 123.8167
[4, 7, 1, 0, 3, 2, 6, 5] : 125.893265
[4, 7, 1, 0, 3, 5, 2, 6] : 139.55945
[4, 7, 1, 0, 3, 6, 2, 5] : 142.69179
[4, 7, 1, 0, 5, 2, 3, 6] : 126.03948
[4, 7, 1, 0, 5, 3, 2, 6] : 124.98371
[4, 7, 1, 0, 6, 2, 3, 5] : 127.06331
[4, 7, 1, 0, 6, 3, 2, 5] : 128.11908
[4, 7, 1, 2, 0, 3, 5, 6] : 122.63604
[4, 7, 1, 2, 0, 3, 6, 5] : 125.76837
[4, 7, 1, 2, 0, 5, 3, 6] : 124.85882
[4, 7, 1, 2, 0, 6, 3, 5] : 126.938416
[4, 7, 1, 2, 3, 0, 5, 6] : 108.49405
[4, 7, 1, 2, 3, 0, 6, 5] : 110.57364
[4, 7, 1, 2, 3, 5, 0, 6] : 109.664085
[4, 7, 1, 2, 3, 6, 0, 5] : 112.79642
[4, 7, 1, 2, 5, 0, 3, 6] : 125.292564
[4, 7, 1, 2, 5, 3, 0, 6] : 124.23982
[4, 7, 1, 2, 6, 0, 3, 5] : 126.31639
[4, 7, 1, 2, 6, 3, 0, 5] : 127.369125
[4, 7, 1, 3, 0, 2, 5, 6] : 129.14821
[4, 7, 1, 3, 0, 2, 6, 5] : 131.22478
[4, 7, 1, 3, 0, 5, 2, 6] : 130.74896
[4, 7, 1, 3, 0, 6, 2, 5] : 132.82855
[4, 7, 1, 3, 2, 0, 5, 6] : 114.57247
[4, 7, 1, 3, 2, 0, 6, 5] : 116.65207
[4, 7, 1, 3, 2, 5, 0, 6] : 116.176254
[4, 7, 1, 3, 2, 6, 0, 5] : 118.25282
[4, 7, 1, 3, 5, 0, 2, 6] : 130.31522
[4, 7, 1, 3, 5, 2, 0, 6] : 130.31824
[4, 7, 1, 3, 6, 0, 2, 5] : 133.45059
